;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;emptied;parameters full;log parameters
76b946a1f4a9477cad37a8977445d47d;RoW;SSP5-Base-2030;76b946a1f4a9477cad37a8977445d47d;market for sawnwood, board, softwood, raw, dried (u=20%);sawnwood, board, softwood, raw, dried (u=20%);cubic meter;102.20987264249143;0.10307933261468984;0.35551609498577574;9.010899313463732e-07;9.625455376234742e-06;0.00022388308055076067;6.682992198385641;;;
20d3342cb434fbdc7be4f54ee6148dc5;GLO;SSP5-Base-2030;20d3342cb434fbdc7be4f54ee6148dc5;market for nickel concentrate, 16% Ni;nickel concentrate, 16% Ni;kilogram;1.395008826638346;0.008036065258267514;0.0026153972459589583;2.2777045177156362e-08;5.720999890105031e-09;5.497215601243236e-06;0.223606049109134;;;
db0413d27e791eab59ab8577d188a8ef;GLO;SSP5-Base-2030;db0413d27e791eab59ab8577d188a8ef;market for printed wiring board, surface mounted, unspecified, Pb containing;printed wiring board, surface mounted, unspecified, Pb containing;kilogram;60.46171394959185;1.6406091993230392;3.78162556620886;9.487139575615775e-06;1.6213535386386333e-06;0.0013181926412395959;16.31540348705846;;;
fd0a584ab20d704adaade56edcccc55a;GLO;SSP5-Base-2030;fd0a584ab20d704adaade56edcccc55a;market for 1-propanol;1-propanol;kilogram;1.4819127126027436;0.0032478373432475137;0.0072041921159834875;8.208606349432303e-08;2.852040023555139e-08;1.3171953599011885e-05;0.6775144623888573;;;
7a910ec794edd8bf61176584f5c241ea;GLO;SSP5-Base-2030;7a910ec794edd8bf61176584f5c241ea;market for potato seed, for setting;potato seed, for setting;kilogram;0.5570782736825142;0.0002984981663304957;0.0007042570253280654;3.92677094147978e-09;3.2975785027823957e-09;1.136426563367803e-06;0.02551740865656823;;;
1ba83ac75fcbff697148c7fd60a4c4da;GLO;SSP5-Base-2030;1ba83ac75fcbff697148c7fd60a4c4da;market for water discharge from petroleum extraction, offshore;water discharge from petroleum extraction, offshore;kilogram;0.0;0.0;0.0;0.0;-6.800388225277543e-13;-1.0552807679088194e-09;0.0;;;
8a504ded4ce58593f455d0a5819c939b;GLO;SSP5-Base-2030;8a504ded4ce58593f455d0a5819c939b;market for mustard;mustard;kilogram;0.3423343492088219;0.00035967050163576535;0.0007318921743888711;3.6221963995076487e-09;2.8778733942020684e-08;4.572288303894687e-06;0.04475289649543007;;;
4515b897230bf5a672ab547a9b655c41;RoW;SSP5-Base-2030;4515b897230bf5a672ab547a9b655c41;market for cement, Portland;cement, Portland;kilogram;0.2087231799265477;0.00018444377437438038;0.0004019656333951934;2.562591043089996e-09;3.2772540133382833e-09;1.3306964169366627e-06;0.027439168417990264;True;;
c6bc2cad7bfd532691d83b1ddf4649c5;GLO;SSP5-Base-2030;c6bc2cad7bfd532691d83b1ddf4649c5;market for ammonium nitrite;ammonium nitrite;kilogram;1.670083981260091;0.0018514477721809598;0.0030753100839668373;8.965952736767893e-08;1.821134813846233e-08;8.246805388085921e-06;0.31414126952969945;;;
2d84b375d597e8610215031178e3992a;RoW;SSP5-Base-2030;2d84b375d597e8610215031178e3992a;market for ammonium carbonate;ammonium carbonate;kilogram;0.7256353211065683;0.0008241162365499354;0.0013340232959190847;1.6788518717661887e-08;8.647255204966938e-09;3.949183757369596e-06;0.14045015082558546;;;
ea055e0bb8c68348475de49d74a5807b;RoW;SSP5-Base-2030;ea055e0bb8c68348475de49d74a5807b;market for tetrachloroethylene;tetrachloroethylene;kilogram;0.16007645047696986;3.3665695114710634e-05;0.01565594929279955;1.7815286673613945e-10;1.5376997015897917e-08;7.544461070400883e-06;0.20056816104988165;;;
996d953c73437245026e2b8b04b09a9b;GLO;SSP5-Base-2030;996d953c73437245026e2b8b04b09a9b;market for printed wiring board, mounted mainboard, desktop computer, Pb containing;printed wiring board, mounted mainboard, desktop computer, Pb containing;kilogram;55.057866321657585;1.2350043411016247;2.0690276706042026;6.550751291831393e-06;1.1637813494384346e-06;0.0009927186217547675;12.755273611050455;;;
08cb24e0a210caa960c30734566e2bc9;GLO;SSP5-Base-2030;08cb24e0a210caa960c30734566e2bc9;market for green asparagus;green asparagus;kilogram;1.2792869631970163;0.0007670102091439819;0.0024388021386109624;5.440329635986377e-09;3.9486263721270665e-08;2.7923986855109785e-06;0.08004608505293748;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
d971937192fae29417d670b40a21f603;GLO;SSP5-Base-2030;d971937192fae29417d670b40a21f603;market for lithium hexafluorophosphate;lithium hexafluorophosphate;kilogram;25.485870530170864;0.06883457907080316;0.03935842402631377;4.46917384577049e-07;1.1740393183477617e-07;6.904011042911432e-05;20.689949564301173;;;
47e73c27032b5ae3ca32f76a90a262bc;GLO;SSP5-Base-2030;47e73c27032b5ae3ca32f76a90a262bc;market for bitumen seal, Alu80;bitumen seal, Alu80;kilogram;0.6103478207035451;0.0007605201541963805;0.008271141717658989;3.880250648293966e-08;7.601750783589503e-09;4.40246125022019e-06;0.39290192662298257;;;
822572aa84d95496441260a2ea733f00;RoW;SSP5-Base-2030;822572aa84d95496441260a2ea733f00;market for potassium chloride;potassium chloride;kilogram;0.7567870951847417;0.0006729624632336365;0.0018594947412906991;6.475275750240732e-09;2.338471425979959e-09;1.2165336908541162e-06;0.051284749448658754;;;
b59b9e1ffb819fa0a27e51203fbcbd10;GLO;SSP5-Base-2030;b59b9e1ffb819fa0a27e51203fbcbd10;market for furnace, wood chips, average storage area, 1000kW;furnace, wood chips, average storage area, 1000kW;unit;683974.9111742388;172.96154692089473;59.17021369971967;0.00036914519170562184;0.00019675612461314695;0.14565966153413396;3250.647221347761;;;
fdb1628c86b3f9b4fbee642fd4e6ceeb;RoW;SSP5-Base-2030;fdb1628c86b3f9b4fbee642fd4e6ceeb;market for formaldehyde;formaldehyde;kilogram;0.5183906576739874;0.0007875416957388644;0.0022956874771444197;8.652607910248581e-09;4.1805667002421955e-09;1.8580648229575033e-06;0.2924869113242651;;;
baf9fd46b7a5fc32fc070e2c1aa4674c;GLO;SSP5-Base-2030;baf9fd46b7a5fc32fc070e2c1aa4674c;market for glass fibre reinforced plastic, polyamide, injection moulded;glass fibre reinforced plastic, polyamide, injection moulded;kilogram;2.631906665841125;0.0016936675667597201;0.0646986830862054;6.504291355610753e-08;3.36422103804633e-08;1.5178187240664147e-05;0.9441148982816866;;;
cca06f330b2f0002b29e399f586471ef;GLO;SSP5-Base-2030;cca06f330b2f0002b29e399f586471ef;market for oxalic acid;oxalic acid;kilogram;11.720908547888069;0.020432643656107433;0.014482810150492919;8.877689239548964e-08;1.4879121310242016e-07;6.497601821023339e-05;1.1025721795555328;;;
eb4550e16c6b7cbaae5c8dc6dfae3a2b;GLO;SSP5-Base-2030;eb4550e16c6b7cbaae5c8dc6dfae3a2b;market for titanium zinc plate, without pre-weathering;titanium zinc plate, without pre-weathering;kilogram;1.9527980583816686;0.009856252271772866;0.06910501445082606;1.698076909561301e-07;2.3674624503115033e-08;3.6947814546034596e-05;0.30995981479987367;;;
6203b16fef3134c1d0f01f552cf0bc04;GLO;SSP5-Base-2030;6203b16fef3134c1d0f01f552cf0bc04;market for beet seed, Swiss integrated production, for sowing;beet seed, Swiss integrated production, for sowing;kilogram;2.018980706719233;0.002512724642632425;0.003726223901868616;1.887285615642554e-08;4.587245736711139e-08;4.676881850301603e-06;0.15460516662237977;;;
ed8ee668aa39ae6aab447e4080d6ac6f;GLO;SSP5-Base-2030;ed8ee668aa39ae6aab447e4080d6ac6f;market for tractor, 4-wheel, agricultural;tractor, 4-wheel, agricultural;kilogram;3.2866794127903542;0.02156296471264531;0.2881223292187555;1.216490700817749e-07;3.6857255811585964e-08;2.516880529877343e-05;0.7556889740769525;;;
b1875b079ceb15327508caeac71c900e;GLO;SSP5-Base-2030;b1875b079ceb15327508caeac71c900e;market for silencer, steel, DN 125;silencer, steel, DN 125;unit;40.46344103607656;0.15587872990963886;0.1251571939683128;5.488643646096908e-07;2.1895048702746537e-07;0.00016737041466063633;3.3430168504214315;;;
47b9b9e5f4259513798eea1b4b183ac4;RoW;SSP5-Base-2030;47b9b9e5f4259513798eea1b4b183ac4;market for NPK (15-15-15) fertiliser;NPK (15-15-15) fertiliser;kilogram;0.7971969939947209;0.0007488494647218704;0.0015202804858239216;9.829898223543069e-09;6.183816081996705e-09;2.783870790622774e-06;0.10401212998000206;;;
8e1d2ea4347c2bfc3d4361bbe8590b3b;GLO;SSP5-Base-2030;8e1d2ea4347c2bfc3d4361bbe8590b3b;market for aircraft, passenger, medium haul;aircraft, passenger, medium haul;unit;718573.9915206502;3122.6844826959864;38570.89602909599;0.038667254400431915;0.01471447916252881;7.359986524213081;1151858.6030593195;;;
598e39ea25e27da17a40d5574eb156b2;GLO;SSP5-Base-2030;598e39ea25e27da17a40d5574eb156b2;market for inverter, 2.5kW;inverter, 2.5kW;unit;151.401656815633;1.450277796274603;3.332192374611088;6.9853345366011695e-06;2.218249189524463e-06;0.0019856778258604693;17.777074570495536;;;
911bd1f9214e55a3edf6844c7c81df19;GLO;SSP5-Base-2030;911bd1f9214e55a3edf6844c7c81df19;market for polyvinylfluoride;polyvinylfluoride;kilogram;3.4617674632831674;0.005840930328058014;0.01041527664991699;3.078166831948699e-07;5.692618933161953e-08;2.652562260893622e-05;4.059020460287917;;;
3e0cd6cd97da0dcba48f4a0c840b4004;GLO;SSP5-Base-2030;3e0cd6cd97da0dcba48f4a0c840b4004;market for polyethylene terephthalate, granulate, amorphous;polyethylene terephthalate, granulate, amorphous;kilogram;1.5647316801609281;0.01625406650291738;0.008454521729056474;3.780830011095843e-08;1.2139827782519668e-08;5.719279461280091e-06;0.5896587134130495;;;
aaaab2e131889d2e59ef6c8e582a8d0e;GLO;SSP5-Base-2030;aaaab2e131889d2e59ef6c8e582a8d0e;market for sulfur;sulfur;kilogram;0.028863812806609032;3.113281349868081e-05;0.00034387313011309366;2.343958051437478e-10;4.547928007314784e-09;3.606997177179104e-06;0.023598874776827792;;;
74a929b0135bb6e0c869c86f6eb5d379;GLO;SSP5-Base-2030;74a929b0135bb6e0c869c86f6eb5d379;market for frit, for ceramic tile;frit, for ceramic tile;kilogram;1.2657265163966913;0.01345171895352598;0.0030147717771368786;2.9553139116938892e-08;7.841438310034556e-09;4.852852257780373e-06;0.2358858459113925;;;
8a4a5b701f68b5d1559ed70719edd1fc;GLO;SSP5-Base-2030;8a4a5b701f68b5d1559ed70719edd1fc;market for bentonite;bentonite;kilogram;0.062301357528763174;5.822710840826035e-05;0.00020960902321592412;3.029282524222835e-10;3.097985651647625e-10;1.2737571916744677e-07;0.00782059910419863;;;
2ba127601085d3c181813d9d3c33b22a;RoW;SSP5-Base-2030;2ba127601085d3c181813d9d3c33b22a;market for nitrogen, liquid;nitrogen, liquid;kilogram;0.05638846957123338;0.00010951302278953276;0.00011203226906279873;1.143585904624995e-08;1.3031311036537047e-09;5.913966783855832e-07;0.0122563590240986;;;
d3575708df6d299e63624c8d0456c52e;RoW;SSP5-Base-2030;d3575708df6d299e63624c8d0456c52e;market for sulfur trioxide;sulfur trioxide;kilogram;0.7292919877254491;0.001424850376126109;0.0013239100526571128;1.4784680528461732e-08;6.284382414521617e-09;5.341258145827631e-06;0.03943821227625606;;;
a03240f00abd5de5a640f23522fd1aa0;GLO;SSP5-Base-2030;a03240f00abd5de5a640f23522fd1aa0;market for furnace, logs, average storage area, 6kW;furnace, logs, average storage area, 6kW;unit;1136.5797011400357;2.445196174302368;0.5340654168737521;5.723833603270459e-06;1.9664261558585476e-06;0.0017280633599004915;34.07397159712532;;;
077395d23d3dc7d266b094eb0f53d1bb;RoW;SSP5-Base-2030;077395d23d3dc7d266b094eb0f53d1bb;market for bagasse, from sugarcane;bagasse, from sugarcane;kilogram;0.013967108624589806;1.4115194929652097e-05;2.9158410357844348e-05;8.697638559203803e-11;5.556216347868073e-10;1.304986581140305e-07;0.0009158468124711603;;;
8384c93d32ba8af571a4458aa4d0ab0d;GLO;SSP5-Base-2030;8384c93d32ba8af571a4458aa4d0ab0d;market for spent activated carbon, granular;spent activated carbon, granular;kilogram;0.12057614093814083;5.948895827000952e-05;0.00012047267677748385;2.7704904469693077e-10;1.9959160900216698e-10;9.202481227668984e-08;0.004715694817756715;;;
05b8a4dd04554d1e45e050e26cfe0c96;GLO;SSP5-Base-2030;05b8a4dd04554d1e45e050e26cfe0c96;market for polyester-complexed starch biopolymer;polyester-complexed starch biopolymer;kilogram;1.1648706284127233;0.0017994117975116488;0.039551190449083395;3.043806530949533e-08;1.1513618274627458e-08;5.018905597591661e-06;0.356698342152757;;;
e987717e5aa26678fd989b2768e8ad12;GLO;SSP5-Base-2030;e987717e5aa26678fd989b2768e8ad12;market for packaging, for fertilisers or pesticides;packaging, for fertilisers or pesticides;kilogram;0.48902761907505576;0.0028252074882792666;0.0008383394938412179;3.739794202135735e-09;1.1648864833003937e-09;5.610618900819945e-07;0.04460415345872379;;;
2550e0f7d78f95ccdca5eb1a5a000f9d;GLO;SSP5-Base-2030;2550e0f7d78f95ccdca5eb1a5a000f9d;market for inverter, 0.5kW;inverter, 0.5kW;unit;22.347120462578616;0.22303232192102923;0.8658638546667328;1.2683005601872217e-06;2.285436213947456e-07;0.00016732801242162683;2.890412794524473;;;
574c4a367f0fd183345b478a529e20e6;GLO;SSP5-Base-2030;574c4a367f0fd183345b478a529e20e6;market for para-phenylene diamine;para-phenylene diamine;kilogram;6.066480139015976;0.016804684881237306;0.05794638061982527;1.1720308944176995e-07;3.749710799229373e-08;1.8750014869188758e-05;1.114741794281753;;;
308fda96e7a89ddb18c0b1bc2271d38a;GLO;SSP5-Base-2030;308fda96e7a89ddb18c0b1bc2271d38a;market for prosulfocarb;prosulfocarb;kilogram;2.963326225423076;0.011931106068172964;0.010052317415347591;1.7501431602842006e-07;2.8087312087089716e-08;1.369540114100315e-05;0.8803830311793238;;;
491549b2f0cee302298eaf61bdce8ae0;GLO;SSP5-Base-2030;491549b2f0cee302298eaf61bdce8ae0;market for beryllium;beryllium;kilogram;302.3127354867603;19.449480397684106;92.67782960235306;2.344661876155603e-05;4.148699779434811e-06;0.0019204637668903224;101.93786047306942;;;
beca2c24ce4942ab264d3cf27e1b642c;GLO;SSP5-Base-2030;beca2c24ce4942ab264d3cf27e1b642c;market for portafer;portafer;kilogram;0.06736031080824845;7.473719515255022e-05;0.00030071597739798493;1.4865033472311664e-09;6.731923683401807e-10;4.249044712046921e-07;0.026159045070079146;;;
450779bb9841c9b9ba181f94dedeb964;GLO;SSP5-Base-2030;450779bb9841c9b9ba181f94dedeb964;market for vanilla;vanilla;kilogram;0.8391120509108019;0.0001737360670666611;0.00032910017790440847;5.909652417992237e-10;1.7591247863835175e-07;1.2785168016159212e-05;0.013991902845899675;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.\n\nThe time the reefer is in operation is calculated using different average speed of all the different modes of transport (train, lorry, ship, etc.). This parameter presents an additional time during which the reefer is in operation, but is not being transported; the time when the reefer is being transfered from one type of transport to another. ', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
4d635ac04223c7ac10aa03a6fefb6411;GLO;SSP5-Base-2030;4d635ac04223c7ac10aa03a6fefb6411;market for dried roughage store, non ventilated;dried roughage store, non ventilated;cubic meter;1171.6014015646165;0.16109807354215494;0.17370190718404782;7.393430437477328e-07;1.09084419575607e-06;0.00038821544876341783;4.982579754008249;;;
337fe94cb0f08d27a8bdd716406f11a7;GLO;SSP5-Base-2030;337fe94cb0f08d27a8bdd716406f11a7;market for chipper, mobile, diesel;chipper, mobile, diesel;unit;145272.05864916032;2176.200153325456;278.1633934591408;0.0044894739355296025;0.0010573253511199734;1.1387657751885716;23968.79323882554;;;
b94a53eea3e5b0f0e33b1ade4ec901f4;GLO;SSP5-Base-2030;b94a53eea3e5b0f0e33b1ade4ec901f4;market for transistor, surface-mounted;transistor, surface-mounted;kilogram;54.96167425259874;0.7052243532187894;0.11823475664679213;6.179119666669113e-06;1.0461952331765147e-06;0.0008160653266938688;9.388799818408646;;;
a2abb49211b06be19f1fc62dd113cdd8;GLO;SSP5-Base-2030;a2abb49211b06be19f1fc62dd113cdd8;market for maleic anhydride;maleic anhydride;kilogram;0.5719952519130448;0.0007042961474064445;0.006872563547850718;3.7331425665280434e-08;1.1463538803842603e-08;4.931897121760354e-06;0.6055950629427831;;;
68f338605c96b9d78782ab8d7b56ebab;GLO;SSP5-Base-2030;68f338605c96b9d78782ab8d7b56ebab;market for brass removed by turning, average, computer numerical controlled;brass removed by turning, average, computer numerical controlled;kilogram;14.547407168715694;0.20619208284771795;0.4667189575222326;2.5909611184208883e-07;1.701491081669472e-07;0.0001696976733413512;0.7452305826006604;;;
f36892589470efa9b2e856c9e41a6fd7;GLO;SSP5-Base-2030;f36892589470efa9b2e856c9e41a6fd7;market for natural gas, vented;natural gas, vented;cubic meter;0.0;0.0;0.0;0.0;6.926155155341911e-08;1.9596539052821857e-05;0.3009999990463257;;;
d053f1b0998eae92cd5e77983cb6d097;GLO;SSP5-Base-2030;d053f1b0998eae92cd5e77983cb6d097;market for fuel cell, solid oxide, 125kW electrical, future;fuel cell, solid oxide, 125kW electrical, future;unit;163163.44682164188;1267.9680296543447;1477.3325063585594;0.07648341174928748;0.0006280129631502894;0.551730590470125;399197.2358010103;;;
ee96cdd1441e4db29b371c9c23b5445d;GLO;SSP5-Base-2030;ee96cdd1441e4db29b371c9c23b5445d;market for printed wiring board, through-hole mounted, unspecified, Pb containing;printed wiring board, through-hole mounted, unspecified, Pb containing;kilogram;22.9679903519107;0.5080640689910056;0.946789744100143;2.2411545798060356e-06;3.583942229401069e-07;0.0002752796448987541;4.377650183562228;;;
b0ccf4b640d7a7ac8a14a27de179c5eb;GLO;SSP5-Base-2030;b0ccf4b640d7a7ac8a14a27de179c5eb;market for rice seed, for sowing;rice seed, for sowing;kilogram;0.534585056913391;0.0005311218028979176;0.0014085864218994016;7.905433987496275e-09;1.7768806967369528e-08;4.787718761268316e-06;0.042558453353431475;;;
3bb2539929f70cf3e9e6a3d134148cab;GLO;SSP5-Base-2030;3bb2539929f70cf3e9e6a3d134148cab;market for agricultural trailer;agricultural trailer;kilogram;1.6528320316335767;0.011219957133080374;0.004943031684521606;1.022645335308635e-07;2.481510273219728e-08;1.7418848297791398e-05;0.4416956361660245;;;
74427c594f33c53968bd6a33a1cebda2;GLO;SSP5-Base-2030;74427c594f33c53968bd6a33a1cebda2;market for urea formaldehyde foam slab, hard;urea formaldehyde foam slab, hard;kilogram;1.8796778489776966;0.001671132081594139;0.003411416720283784;1.541824904138945e-08;1.0239411186685683e-08;5.654478899558062e-06;0.2971424799765134;;;
7afc4f3a48f77acf9906be359744e632;GLO;SSP5-Base-2030;7afc4f3a48f77acf9906be359744e632;market for expanded clay;expanded clay;kilogram;0.13947261986106077;0.00017203607016016476;0.00025392208494511384;1.6705750799292056e-09;2.0455065886124283e-09;1.0332796856505287e-06;0.01638724298333609;;;
20dfcb3fcac7e2fe995c18193c35ff9f;GLO;SSP5-Base-2030;20dfcb3fcac7e2fe995c18193c35ff9f;market for polystyrene, expandable;polystyrene, expandable;kilogram;0.5503240688878535;0.0001680237802200612;0.04816243281714718;8.043500063899996e-10;1.376027245990859e-08;5.951276824598752e-06;0.7673836579386986;;;
96782bcc5da89a1352eedf220a38708d;RoW;SSP5-Base-2030;96782bcc5da89a1352eedf220a38708d;market for metallization paste, back side, aluminium;metallization paste, back side, aluminium;kilogram;1.8559659708322689;0.004342984825025483;0.009569935256477473;1.71527865377478e-07;3.8626285926946985e-08;2.5724497896036022e-05;0.5187791809394677;;;
778605d9e88a6f5d07504035aacd5a20;GLO;SSP5-Base-2030;778605d9e88a6f5d07504035aacd5a20;market for printed wiring board, for power supply unit, desktop computer, Pb containing;printed wiring board, for power supply unit, desktop computer, Pb containing;kilogram;20.77576292590265;0.38524427641814485;0.8121065816910489;1.4698853899265413e-06;2.450649037041862e-07;0.0002011806084575493;3.3910164204218605;;;
df342d3687489ba30c1af5cde5fad2f0;GLO;SSP5-Base-2030;df342d3687489ba30c1af5cde5fad2f0;market for palm date, conditioned and dried;palm date, conditioned and dried;kilogram;0.8940737401900927;0.0055732656224658705;0.0022217728426833045;1.5199243056040025e-08;1.7344401774415885e-08;3.848304263720315e-06;0.06609218916728167;;;
a4531fb9d1ff97ceb529addd3bc8f6f7;GLO;SSP5-Base-2030;a4531fb9d1ff97ceb529addd3bc8f6f7;market for helium, crude stockpiling;helium, crude stockpiling;kilogram;12.779873312662664;0.002405935232178579;0.009063816029011242;1.3521119688642192e-08;1.2354865753459893e-08;4.646693216154662e-06;1.0454199209449304;;;
e44d6f6a676cdfff45f5b9eece638152;GLO;SSP5-Base-2030;e44d6f6a676cdfff45f5b9eece638152;market for silicon, electronics grade;silicon, electronics grade;kilogram;17.62137576992799;0.05711211780560375;0.04064698636154494;5.614053346192337e-06;3.3180605608769765e-07;0.0001958982030928699;4.997414904120484;;;
