;location;database;code;name;reference product;unit;Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;parameters full;emptied;log parameters
50b890a3ec0ccd9c8e49308afa18bdfe;GLO;SSP1-PkBudg500-2040;50b890a3ec0ccd9c8e49308afa18bdfe;market for ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;ventilation system, decentralized, 6 x 120 m3/h, polyethylene ducts;unit;23.109560935617406;8.559372987226913e-05;2.228878847542902e-05;0.019057008735854943;397.7093588189166;;;
dd91084138e270cdb3c7fa5c470cddf5;RoW;SSP1-PkBudg500-2040;dd91084138e270cdb3c7fa5c470cddf5;market for polyester resin, unsaturated;polyester resin, unsaturated;kilogram;0.004711575182247328;3.333977069166231e-08;2.272346588088895e-08;8.807125248009596e-06;0.669256528586796;;;
5f62d9e0dd4e7ba569f608d32e97fdc6;RoW;SSP1-PkBudg500-2040;5f62d9e0dd4e7ba569f608d32e97fdc6;market for wheat grain;wheat grain;kilogram;0.001085140887759387;5.294548563050486e-09;2.9658747591717017e-08;2.2628330146752736e-06;0.03097762726514556;;;
4537fa8ee7e18b21c571c30954ef90c2;GLO;SSP1-PkBudg500-2040;4537fa8ee7e18b21c571c30954ef90c2;market for potassium permanganate;potassium permanganate;kilogram;0.002417146291595282;5.488099283046627e-08;4.3601815419943e-09;2.2760650121989937e-06;0.07855884534028998;;;
283a2ea82c95f298fdd79f029c043bd4;GLO;SSP1-PkBudg500-2040;283a2ea82c95f298fdd79f029c043bd4;market for anthranilic acid;anthranilic acid;kilogram;0.008951904900815481;4.6200862198797415e-08;2.4203067811030086e-08;1.0498143354026519e-05;0.7390918647843164;;;
6cc7639016af711f8ff6673637f63b0b;GLO;SSP1-PkBudg500-2040;6cc7639016af711f8ff6673637f63b0b;market for maneb;maneb;kilogram;0.014308362070365142;1.1795211753911103e-07;2.3914382394600656e-08;1.5937671127646028e-05;0.37990389018071613;;;
7a7e6ec36d032079d87dcc4d711c4db5;GLO;SSP1-PkBudg500-2040;7a7e6ec36d032079d87dcc4d711c4db5;market for ventilation control and wiring, central unit;ventilation control and wiring, central unit;unit;0.4600288280685656;1.3185671316349379e-06;4.773634222934257e-07;0.0004776895856975309;3.0047452509452146;;;
598e39ea25e27da17a40d5574eb156b2;GLO;SSP1-PkBudg500-2040;598e39ea25e27da17a40d5574eb156b2;market for inverter, 2.5kW;inverter, 2.5kW;unit;3.3388970152347337;7.807967245846519e-06;1.742035703952142e-06;0.0018100196424570953;11.055424080698211;;;
5237d7457f053de443e9eeb238345177;GLO;SSP1-PkBudg500-2040;5237d7457f053de443e9eeb238345177;market for horn meal;horn meal;kilogram;8.73816324590082e-05;1.418928747053527e-09;2.582555463433329e-10;9.723430059091569e-08;0.007801591263198461;;;
073b1893284a2490fd548b8b14178a26;RoW;SSP1-PkBudg500-2040;073b1893284a2490fd548b8b14178a26;market for methyl ethyl ketone;methyl ethyl ketone;kilogram;0.006593538543212022;1.7072213719152258e-08;1.0179462388795256e-08;4.707725179433788e-06;0.5004430520936122;;;
db9d0c8b8bb31aa0853b494faba96505;GLO;SSP1-PkBudg500-2040;db9d0c8b8bb31aa0853b494faba96505;market for compressed air energy storage plant, 200 MW electrical;compressed air energy storage plant, 200 MW electrical;unit;62631.00106994829;0.1427676160292191;0.08263126283937997;53.78618933417101;804955.8796447266;;;
a9b8787ddd5404b6abd259278c6d0c0d;RoW;SSP1-PkBudg500-2040;a9b8787ddd5404b6abd259278c6d0c0d;market for three and five layered board;three and five layered board;cubic meter;0.9151281497651418;6.582687591484604e-06;1.3570947596381837e-05;0.0005682245083048557;10.475344658622477;;;
28005687919d1644a4c871d7f78fc595;RoW;SSP1-PkBudg500-2040;28005687919d1644a4c871d7f78fc595;market for sawnwood, beam, softwood, dried (u=10%), planed;sawnwood, beam, softwood, dried (u=10%), planed;cubic meter;0.41613111166464667;2.746685084510595e-06;1.0010225706769944e-05;0.00033863647238438304;4.672325620555894;;;
ba33d7ba71218e2d5a1a27a1b57e1dd9;GLO;SSP1-PkBudg500-2040;ba33d7ba71218e2d5a1a27a1b57e1dd9;market for copper sulfate;copper sulfate;kilogram;0.006428366818905122;1.3391039598529635e-07;9.272476700012444e-08;9.396919991522974e-05;0.30257345242986333;;;
ff80e9885b8f29ad9d81b02221589625;GLO;SSP1-PkBudg500-2040;ff80e9885b8f29ad9d81b02221589625;market for N-methyl-2-pyrrolidone;N-methyl-2-pyrrolidone;kilogram;0.006183887204508342;1.3246210684839296e-07;1.9371218793297483e-08;9.54565199911176e-06;0.555499878503691;;;
3f797041a2b9e296322084b716dca9fa;RoW;SSP1-PkBudg500-2040;3f797041a2b9e296322084b716dca9fa;market for calcareous marl;calcareous marl;kilogram;4.592357297255155e-05;1.6932825567737268e-10;5.251980717765959e-11;2.906787142378516e-08;0.0012002488769921472;;;
74a3370cdca748e28115aa91a34f81d9;GLO;SSP1-PkBudg500-2040;74a3370cdca748e28115aa91a34f81d9;market for amidosulfuron;amidosulfuron;kilogram;2.690959526037557;3.103413854159718e-07;1.370964818947801e-07;6.34223194873776e-05;0.8876727944409236;;;
ce023279e15cce103b65525fa68bc53c;GLO;SSP1-PkBudg500-2040;ce023279e15cce103b65525fa68bc53c;market for control cabinet, heat and power co-generation unit, 160kW electrical;control cabinet, heat and power co-generation unit, 160kW electrical;unit;8.111544794313454;8.4070685482594e-05;6.100022529293212e-05;0.032059368637754534;833.545249095891;;;
7b9fc672c256b4bf825fe423670daae2;RoW;SSP1-PkBudg500-2040;7b9fc672c256b4bf825fe423670daae2;market for ammonium bicarbonate;ammonium bicarbonate;kilogram;0.0010842406399847486;2.243631315371954e-08;5.092356283162184e-09;2.4339614614665036e-06;0.07428738084061692;;;
7e43f3fba4352885296e272d3720aae1;GLO;SSP1-PkBudg500-2040;7e43f3fba4352885296e272d3720aae1;market for generator, mini CHP plant;generator, mini CHP plant;unit;0.0690199589305015;1.4190791904063185e-06;5.857121161804981e-07;0.0005861901208974108;4.39962913335349;;;
68f92cc0fe01df75edfb1e99f2be24c2;GLO;SSP1-PkBudg500-2040;68f92cc0fe01df75edfb1e99f2be24c2;market for dimethyl sulfoxide;dimethyl sulfoxide;kilogram;0.0027071805970720897;2.3585996357335552e-08;6.5836466145006385e-09;3.909055181389109e-06;0.2740095215835773;;;
e3e3cbe9e498c875bb1db52e2e8b15b3;RoW;SSP1-PkBudg500-2040;e3e3cbe9e498c875bb1db52e2e8b15b3;market for acetylene;acetylene;kilogram;0.0019693141393326043;2.1982227677438324e-07;2.2802712865774134e-09;1.6304027693627504e-06;0.022706093944502185;;;
0cfadf0ecdbae67e7f4a0f1a5b1d173e;GLO;SSP1-PkBudg500-2040;0cfadf0ecdbae67e7f4a0f1a5b1d173e;market for yttrium oxide;yttrium oxide;kilogram;1.8717515686397683;0.0001619995049557395;2.0741708881545176e-07;8.452062207097113e-05;6.939241285292892;;;
89834bea4e77c7c027cf002361948441;GLO;SSP1-PkBudg500-2040;89834bea4e77c7c027cf002361948441;market for sodium pyrophosphate;sodium pyrophosphate;kilogram;0.009486634280387705;3.874867831203572e-08;1.4449829580869717e-08;1.0758274894857729e-05;0.10827522765852225;;;
cbc24cb2d2368cc993decfd82de23b7f;GLO;SSP1-PkBudg500-2040;cbc24cb2d2368cc993decfd82de23b7f;market for acrylonitrile-butadiene-styrene copolymer;acrylonitrile-butadiene-styrene copolymer;kilogram;0.9579384831026996;6.445342187830746e-09;1.7061661716099506e-08;7.5974639109812e-06;0.8185526958040305;;;
f26980d768519c377a7ec264b866e732;GLO;SSP1-PkBudg500-2040;f26980d768519c377a7ec264b866e732;market for refractory, basic, packed;refractory, basic, packed;kilogram;0.002676129060106261;1.4438886016671024e-08;1.0499490780257137e-08;5.781310049507923e-06;0.5464258220989447;;;
fdc3aa0957da0e3ac1ddc7ecd32be77b;RoW;SSP1-PkBudg500-2040;fdc3aa0957da0e3ac1ddc7ecd32be77b;market for ammonium sulfate;ammonium sulfate;kilogram;0.008782466020040854;2.299659837119531e-08;7.724194862380816e-09;7.3270998248755635e-06;0.07096057231167707;;;
28d064dafa33526445db5d34e073c09d;GLO;SSP1-PkBudg500-2040;28d064dafa33526445db5d34e073c09d;market for air distribution terminal panel, steel, 120 m3/h;air distribution terminal panel, steel, 120 m3/h;unit;0.1773290022620393;6.352331580953143e-07;2.161786980306095e-07;0.00019851337065533584;3.275424676812994;;;
f7b2a1139e3e46e0b644dc8d78263c2a;GLO;SSP1-PkBudg500-2040;f7b2a1139e3e46e0b644dc8d78263c2a;market for mango seedling, for planting;mango seedling, for planting;unit;0.00035466001822516386;2.7405366498071055e-09;7.471442132360078e-10;3.174877922807321e-07;0.008409263962586897;;;
6bca334cb5420a1a5f4bb9728dede03b;GLO;SSP1-PkBudg500-2040;6bca334cb5420a1a5f4bb9728dede03b;market for kiwi;kiwi;kilogram;0.0007727997074331078;1.7724098497260104e-08;3.799435549243201e-09;9.637849745215636e-07;0.017204208059501954;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
843565d2350c227b49c8a60ff4677524;GLO;SSP1-PkBudg500-2040;843565d2350c227b49c8a60ff4677524;market for weaving, synthetic fibre;weaving, synthetic fibre;kilogram;0.00029512362359482064;2.3793904352591398e-08;5.111032482695586e-10;4.212191185584366e-07;0.003991653862756363;;;
1c184f38759c1eece1a9341c11e88b9c;GLO;SSP1-PkBudg500-2040;1c184f38759c1eece1a9341c11e88b9c;market for trichloroborane;trichloroborane;kilogram;0.003685364466975363;1.0902660887786231e-07;9.15021858565722e-09;5.433928333538118e-06;0.13228039116554513;;;
ae337939d6b260592d04d58fe36e3ce6;GLO;SSP1-PkBudg500-2040;ae337939d6b260592d04d58fe36e3ce6;market for cadmium telluride, semiconductor-grade;cadmium telluride, semiconductor-grade;kilogram;0.04994081891007577;7.362361308916941e-07;4.6659722069047406e-08;5.552841556695703e-05;0.2461704510787083;;;
66b9d2c86836e95212702a8621c42f22;GLO;SSP1-PkBudg500-2040;66b9d2c86836e95212702a8621c42f22;market for bitumen adhesive compound, cold;bitumen adhesive compound, cold;kilogram;0.04191588826439617;5.4937769387824725e-09;3.4391606706451465e-09;8.925209205531127e-07;0.2333761179376743;;;
495616378b5d9013197ab093e3181662;GLO;SSP1-PkBudg500-2040;495616378b5d9013197ab093e3181662;market for air filter, in exhaust air valve;air filter, in exhaust air valve;unit;0.0004848600079440204;1.2316621340380304e-08;8.846696138379589e-10;4.36098516621736e-07;0.026523099197701;;;
8001feec0386a8799bb82f8536668b1d;GLO;SSP1-PkBudg500-2040;8001feec0386a8799bb82f8536668b1d;market for pinto bean seed, for sowing;pinto bean seed, for sowing;kilogram;0.0036922874266568113;1.2189409563454789e-08;4.067529574275853e-08;7.372482383309773e-05;0.08501063162912023;;;
718e7075d4c0f2ec699ee9151572ce1e;RoW;SSP1-PkBudg500-2040;718e7075d4c0f2ec699ee9151572ce1e;market for bark chips, wet, measured as dry mass;bark chips, wet, measured as dry mass;kilogram;0.00010713797995252021;9.766031220296934e-10;1.5496377623311137e-09;5.8792125982225505e-08;0.0037976934493591115;;;
9e1ea123cafede6854349be65d2d8f1f;GLO;SSP1-PkBudg500-2040;9e1ea123cafede6854349be65d2d8f1f;market for carboxymethyl cellulose, powder;carboxymethyl cellulose, powder;kilogram;0.003985909036722104;9.465515667505015e-08;1.9549409542676936e-08;6.699148399208477e-06;0.32753636640325917;;;
61ca559a64688c9f7b0a90a4d269fc3e;RoW;SSP1-PkBudg500-2040;61ca559a64688c9f7b0a90a4d269fc3e;market for meat and bone meal;meat and bone meal;kilogram;0.0001149287224619358;8.495707926725124e-10;1.5639022856502543e-10;7.41518769964113e-08;0.0022437340102814925;;;
5e6eb11a36779ca8260536862517b2ce;GLO;SSP1-PkBudg500-2040;5e6eb11a36779ca8260536862517b2ce;market for ferronickel;ferronickel;kilogram;0.007023912596258478;1.532002178297176e-07;3.5954962868685056e-08;2.113590916892927e-05;0.6671107770597939;;;
cd26bfa9e958212a0bc6f29ce2afc7b2;GLO;SSP1-PkBudg500-2040;cd26bfa9e958212a0bc6f29ce2afc7b2;market for polycarbonate;polycarbonate;kilogram;0.011791290503694428;9.77622943159718e-08;1.6164314629447824e-08;8.048827662331454e-06;0.7752512766719134;;;
df0a085d35fbb3c69626b372cba649f2;RoW;SSP1-PkBudg500-2040;df0a085d35fbb3c69626b372cba649f2;market for calcium nitrate;calcium nitrate;kilogram;0.0015977918990588381;1.1995224547977756e-08;1.0607787855598212e-08;4.82678669405957e-06;0.10839971811899368;;;
bcf5049a187400db6daa0690b47d5e6d;RoW;SSP1-PkBudg500-2040;bcf5049a187400db6daa0690b47d5e6d;market for mandarin;mandarin;kilogram;0.0009291666120441764;6.391224262888336e-09;1.2781254571979368e-08;2.6195256919312142e-06;0.026382606650923852;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";;
cca06f330b2f0002b29e399f586471ef;GLO;SSP1-PkBudg500-2040;cca06f330b2f0002b29e399f586471ef;market for oxalic acid;oxalic acid;kilogram;0.014971141024473422;1.2140901630127305e-07;1.4196548153442799e-07;6.202524399971836e-05;1.0187739867011185;;;
e44d6f6a676cdfff45f5b9eece638152;GLO;SSP1-PkBudg500-2040;e44d6f6a676cdfff45f5b9eece638152;market for silicon, electronics grade;silicon, electronics grade;kilogram;0.0431740891118635;4.051556818320719e-06;1.152345936688385e-07;0.00010249775906339477;1.882498824663442;;;
