;location;database;code;name;reference product;unit;Hazardous (kg);natural resources;Gallium;Coke;Fluorspar;Rare earth;Indium;Copper;Europium;Tantalum;Vanadium;Latex;Scandium;Phosphate rock;Carbondioxide (kg);Titanium;Palladium;Nickel;Tin;Gold;Recycling (kg);Hydrogen;Electricity;Total (kg);Borates;Antimony;Cement;Strontium;Zirconium;Erbium;Uranium;Landfill (m3);Lithium;Petroleum;Tungsten;Platinum;Dysprosium;Incineration (m3);Hazardous (m3);Gadolinium;Selenium;Radioactive (m3);Natural gas;Incineration (kg);Graphite;Bauxite;Composting (kg);Cerium;Coal(black);Lead;Zinc;Digestion (m3);Silver;Openburning (kg);Cadmium;human health;Helium;Rhodium;Landfill (kg);Holmium;Beryllium;Tellurium;Aluminium;Coal(brown);Cobalt;ecosystem quality;Digestion (kg);Vegetable oil;Total (m3);Sand;Silicon;Magnesium;Water;Chromium;parameters full;log parameters;emptied
d0d77072e7d32a9dfcea2713e4a4733d;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;d0d77072e7d32a9dfcea2713e4a4733d;market for fishmeal, 65-67% protein;fishmeal, 65-67% protein;kilogram;0.0018694866283898218;0.06463694414782784;2.7502519177168057e-10;0.07981200146353416;9.838145325314403e-05;3.0653961000217346e-06;4.203569195400863e-06;0.001393798495085528;0.0;8.521201649397138e-07;0.0;1.0005181046016577e-06;0.0;0.0003679050557758369;0.5038684083283225;0.0002540444482116963;8.348863350414656e-10;-0.005080448995935308;5.5273475226570156e-05;1.0769785333308374e-08;0.005076118280883035;0.0007760650947680568;0.02275025388543201;0.8832107278954555;1.1898516798439177e-05;-1.6132499955407204e-09;0.015843403682714183;6.897178838794821e-08;1.7652495027826354e-07;0.0;1.0651532762081093e-06;9.670845128410467e-12;0.00016126161934910277;0.04981899200932037;0.0;5.672706254823048e-05;0.0;8.703761155970016e-11;6.572431366783802e-09;0.0;2.896731988204319e-13;6.572431366783802e-09;0.12020191190989017;0.004209354125399309;2.3122720047366383e-06;0.001739920765873034;1.6758599886045695e-05;2.033810138987113e-11;0.008184723497356761;0.0005499018126337916;0.00014513353257261067;0.0;6.109739402584226e-07;0.001149648731776318;8.541820880544923e-09;1.9400803335970007e-06;5.6988049899971394e-08;6.685887379112304e-14;0.4140652832525309;0.0;0.0;5.929922069303803e-09;0.0018546683586392234;0.0001668283999169722;3.86501795989242e-06;4.105030850813659e-09;1.1306387454627306e-05;1.4054552856819825e-05;0.0019516843053843272;0.042171160897134935;3.542112770461355e-05;9.271025255355954e-05;10.256570992699121;1.0061244230851168e-06;;;
acbf8c77df3d14c719c7156c91e11190;RoW;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;acbf8c77df3d14c719c7156c91e11190;market for monochlorobenzene;monochlorobenzene;kilogram;0.008006850125641488;0.515376762127354;1.446615514508238e-09;0.12371798765466727;0.00018922608471268898;4.9012846079874055e-06;2.0662496863840337e-05;0.00613683454101457;0.0;4.637564691414395e-06;0.0;1.4592440241473757e-06;0.0;0.0003799944587715015;0.22601197934448838;6.952143595788458e-05;5.777858600013953e-09;-0.017640202857585496;8.866129683114801e-05;1.3036133162825884e-07;0.05574487105119295;0.0008666601384277893;0.08252471669177582;1.2729274837185929;6.221474862134897e-06;-8.49599529866528e-09;0.03340323700354029;3.0898551724362495e-07;1.8315746659394972e-07;0.0;7.2074527748363205e-06;6.070635185189238e-11;0.00017110084498124056;0.025424947258361443;0.0;6.612166395590489e-05;0.0;5.463572005893498e-10;4.379819898118061e-08;0.0;1.0848635101855781e-13;4.379819898118061e-08;0.0441594388295362;0.013776056175416935;7.5594773084476125e-06;0.008142097790288069;9.200148851890566e-06;2.109331014750182e-11;0.36214297941678975;0.00011311482551074697;0.0009949791813258222;0.0;1.3076865750077492e-06;0.0010104026516116582;7.068141066971299e-08;4.839179885538435e-06;9.539197473681134e-07;9.220141833606974e-14;0.39997371227354317;0.0;0.0;4.918615638296458e-08;0.007644245851137715;0.0006979880073396181;3.968436378288202e-06;8.858996116481404e-09;6.1906533167528034e-06;8.93636710311701e-06;0.007679116083107545;0.041205955899059545;0.00018185752597557896;0.00015225848064010536;2.1127410121269063;1.325415780083604e-06;;;
d2497626d0ff16ce6b1dc1f9ae36edcb;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;d2497626d0ff16ce6b1dc1f9ae36edcb;market for hexamethylenediamine;hexamethylenediamine;kilogram;0.015532894589354099;0.7660118455042184;1.5674849415160748e-09;0.5717245754266465;0.0006314521990156877;1.33846680908658e-05;2.2371606911369895e-05;0.014775973522263567;0.0;4.922451971142322e-06;0.0;1.970325904161512e-06;0.0;0.0007138014663136138;0.24641215679242354;0.0002755454819565338;8.676125152119135e-09;-0.03133232002540156;0.00014725609422699262;2.2825020472927376e-07;0.06390661199136584;0.019268011104514034;0.14989499495316105;1.3737724918643013;8.014185006419221e-06;-1.2418193087390885e-08;0.04057374183627932;4.45178071422941e-07;1.9042983430429868e-07;0.0;7.716224067306373e-06;6.531617794532542e-11;0.00017314891589320582;0.0304160646832959;0.0;8.352727020205019e-05;0.0;5.878456380061882e-10;4.4362006799773464e-08;0.0;2.7620775392825382e-14;4.4362006799773464e-08;0.2789774355071604;0.02362988552182969;1.1025395343896677e-05;0.016629994766369307;6.111067353960823e-06;2.182912144817895e-11;0.1473918337516521;0.0002139402095480483;0.0013909168011860935;0.0;1.4832617822704537e-06;0.0015936942939753654;7.26308729979964e-08;7.5187330419418985e-06;1.7717607086066388e-06;4.788832324939673e-14;0.4046464590741619;0.0;0.0;5.053207753560365e-08;0.0165177399216773;0.0009053209649696364;4.155515546776269e-06;1.6192416009084657e-08;4.0975163911279325e-06;8.85020718302203e-06;0.002441630790014101;0.059575021702670636;0.00022890047224807247;0.0002850227043011901;2.810087270583877;1.3451273335118228e-06;;;
dc969feea93bb51e6138d2b6e632c3e4;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;dc969feea93bb51e6138d2b6e632c3e4;market for glucose;glucose;kilogram;0.0024736703659545387;0.08784514571204462;1.1875701344355271e-09;0.23852166253075333;0.0003163441483310796;8.577911745707847e-06;1.7478204795871716e-05;0.006829666908961679;0.0;4.3207400776833e-06;0.0;3.1105235700802207e-06;0.0;0.04025501035734408;0.5000634269715545;0.00011286057118680662;5.547964672129663e-09;-0.02022460051644143;0.00011564990872346296;1.2909740283096657e-07;0.062029270931834815;0.0017687291992442998;0.1373746120610031;1.8261339294096883;1.130194558934467e-05;-1.3377910030372163e-08;0.030463155592108573;4.780684561946611e-07;4.161268356909223e-07;0.0;5.772939045018342e-06;5.001097608666021e-11;0.0003843479016239569;0.059238856479449195;0.0;0.00012267476518148195;0.0;4.500988127257531e-10;3.3893761471834163e-08;0.0;4.822850647842694e-13;3.3893761471834163e-08;0.22109668131836052;0.009601446948412327;8.981560399968723e-06;0.009944231102910695;0.0004894940522708828;4.7905172568572744e-11;0.061867280143448194;0.0003458417701087492;0.0013854262245846635;0.0;1.8500953413704304e-06;0.0010075080847169113;5.209840450330747e-08;3.4045535163481017e-06;9.549367822908567e-07;1.4808902610747902e-13;0.6582820804713265;0.0;0.0;3.623663460860526e-08;0.009530352600839318;0.002603841515039946;8.98398409900813e-06;1.0482199348560955e-08;0.0003306926821126097;1.769663167886934e-05;0.004107215731944683;0.059193591000468435;0.00016588608537373536;0.0001829052409167851;5.647176458966006;2.4386086723716327e-06;;;
f32c2d20d3bb4032738b51a09ef73f1b;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;f32c2d20d3bb4032738b51a09ef73f1b;market for fluosilicic acid, without water, in 22% solution state;fluosilicic acid, without water, in 22% solution state;kilogram;0.005239676481639289;0.1912082731836097;1.5962869333472094e-09;0.24720692504828126;0.0005733343321708089;9.266417690592123e-05;2.3648882430399518e-05;0.03876726279279686;0.0;5.052050826354927e-06;0.0;5.595407993830606e-06;0.0;4.616694602479522;0.6134080077059045;0.00021601312462158758;5.551058934153232e-09;-0.03388223170453901;0.0001880399557665599;9.89731073546632e-08;0.0599127340013838;0.002919057297110045;0.4783212936667488;4.18428223255547;2.0457504222557723e-05;-4.644887780661232e-07;0.03607915203310576;1.657933988322065e-05;6.361906981886573e-07;0.0;7.321875252741109e-06;6.561013694088398e-11;0.0005786682915015528;0.13991534249993973;0.0;0.00016789281752025247;0.0;5.904912691304776e-10;4.514262107569798e-08;0.0;4.736189904613514e-14;4.514262107569798e-08;0.2764944368152501;0.015310086598800812;1.14176777364031e-05;0.011030418029484497;1.5922969796661993e-05;7.360597490323029e-11;0.10154762526469441;0.010240850284824786;0.04394504915205268;0.0;2.573453088827666e-06;0.0011609895184874729;8.072472164959864e-08;1.4770771113618579e-05;6.626858086112132e-07;1.69397205284146e-13;1.8373903758767962;0.0;0.0;5.616786567583291e-08;0.010505005986328104;0.0015169309766632213;1.3729534981842297e-05;2.6548512252025215e-08;1.0730195814815298e-05;2.0420592803843466e-05;0.005098670391334113;0.09788171759603292;0.00020575573343391122;0.00029876064442243546;3.778149385066878;1.610484657920612e-06;;;
5b1ff2a1166a5dfa3f70f8615300f0db;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;5b1ff2a1166a5dfa3f70f8615300f0db;market for acetic acid, without water, in 98% solution state;acetic acid, without water, in 98% solution state;kilogram;0.003390081440258237;0.31643196384447814;1.9823338473833553e-09;0.16120462038336314;0.00029061979331714764;6.855057270319016e-06;2.8066994785474697e-05;0.004756451161380408;0.0;5.018813573255422e-06;0.0;1.0644263922775487e-06;0.0;0.00036175613555440724;0.2211156820199501;0.0001255802646663181;5.468699946822122e-09;-0.014002153399688608;9.91294029281234e-05;9.860157830385577e-08;0.042715846753887676;0.0005341451425498005;0.0732412894305364;0.8889771413065846;5.567365407716456e-06;-7.217071371258864e-09;0.023232396010507885;2.5402878431645515e-07;1.2465898102341365e-07;0.0;9.837606818771691e-06;8.272541111805687e-11;0.00011348379664028157;0.37307296499074954;0.0;7.294238925752633e-05;0.0;7.445287462889387e-10;5.611052972445815e-08;0.0;3.161620103454346e-14;5.611052972445815e-08;0.7574160399774301;0.007207696206484345;8.160725325123352e-06;0.006834039874842469;4.621767105916264e-06;1.4234183128877486e-11;0.04607193027004591;9.599060880642087e-05;0.0008323831513911774;0.0;1.2837693317683626e-06;0.0004987852152825437;9.130438584725518e-08;2.383210541126127e-06;6.559222342074372e-07;1.0270711729751906e-13;0.2655372145368241;0.0;0.0;6.352446640731642e-08;0.006615525252338798;0.0008003561359481609;5.3386150543136264e-06;4.833477469664576e-09;3.092630146940634e-06;7.172778440979441e-06;0.0018215874680002444;0.06406425656742941;0.00023185575621493618;0.0001469228006670179;1.9011412485135364;1.3250029326836916e-06;;;
060e1379847cb37f50e22a467850dde7;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;060e1379847cb37f50e22a467850dde7;market for charger, for electric scooter;charger, for electric scooter;kilogram;0.3931949456444156;0.9012544036951471;3.401637857319071e-08;1.3195595553610941;0.008322533328170458;0.0001552126408028033;0.011090426181108282;0.3983990976388655;0.0;0.0006577680817409532;0.0;2.4396973668664485e-05;0.0;0.02577629869178609;2.6324960167314426;0.0018608245663885698;5.856013275140817e-07;-0.17805093591939591;0.02999906506746134;2.169885858432942e-05;0.7510694731962041;0.0044234148121206265;4.204560977036869;12.53267891085941;0.000967497763852466;-6.811411564841806e-07;0.41772674100104046;2.3618125980364297e-05;1.0094268788008412e-05;0.0;0.00015086767563414225;1.3404798143777799e-09;0.0005914483963037824;0.36911171340708837;0.0;0.0015798494905885096;0.0;1.2064319078451504e-08;9.324127296277329e-07;0.0;2.989252653952579e-13;9.324127296277329e-07;0.7068508648608719;0.5106559261195043;0.00041719373680107756;0.5956744385340965;0.00015372969655277186;5.727640139898276e-07;0.5492251678921737;0.016578770664034237;0.08011583611809303;0.0;0.00035621949581368586;0.03677289731731709;1.1415530965778521e-06;6.065790165846482e-05;0.0001560951624442483;4.3152224117259593e-13;3.283779136654448;0.0;0.0;7.926225095041396e-07;0.8457923994343545;0.03073114319016592;1.561496428350905e-05;6.300982481635587e-08;0.00010266875916682694;8.026552274400222e-05;0.27049669488870387;0.5754628039984742;0.007078244384788128;0.0017369000488092396;37.15601815613086;7.268747508487502e-05;;;
6cb80e4a9eecd6fb5ccab5e2016e155f;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;6cb80e4a9eecd6fb5ccab5e2016e155f;market for magnesium sulfate;magnesium sulfate;kilogram;0.13139314092272547;150.0953338521454;4.286000975705391e-10;0.1102554617345705;0.0001120966843601355;4.972831789051527e-06;6.222643403955234e-06;0.003465528630748591;0.0;1.5990913664211506e-06;0.0;1.517400054394142e-06;0.0;0.00040439853947796175;0.8662815360116264;5.439237049693093e-05;2.125407300555491e-09;-0.010067629325806663;5.075954588418372e-05;5.193444569558635e-08;0.025861922750314115;0.0013744907424403997;0.04256800769268815;0.7498095520002542;3.3724229499380896e-06;-1.5221209902716352e-08;0.01924629683744466;5.43785104347083e-07;1.0687979266157966e-07;0.0;2.216853512334568e-06;1.8866204340958883e-11;9.736072515725968e-05;0.07342780571869346;0.0;3.952242702819101e-05;0.0;1.697958496109434e-10;1.3171164661497504e-08;0.0;2.1834977210813658e-14;1.3171164661497504e-08;0.12592594685811553;0.13393658648266724;3.0614918687045273e-06;0.00379817496894971;7.260762451391153e-06;1.2228284054112804e-11;0.061288900164628735;0.00031961345151158984;0.0015154985791855475;0.0;5.61711830617308e-07;0.0004666440082440853;1.381033773455219e-08;3.132686098941465e-06;3.911503556714482e-07;2.0654156092253114e-13;0.20381414373082316;0.0;0.0;9.590033015690025e-09;0.0035051394110871383;0.0005836092082994325;2.371008315008938e-06;5.61439982616649e-09;4.8971261628554956e-06;2.3987833884257563e-05;0.03337726367864508;0.03058819271445976;6.142565968962431e-05;0.01743012933138856;0.6210485531958663;4.748083608516242e-07;;;
c636e69892aa89e8764b77160f8b45be;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;c636e69892aa89e8764b77160f8b45be;market for captan;captan;kilogram;0.010487033033794124;0.51113917737724;2.8887322541282526e-09;0.5213659626131212;0.00042627751737088775;4.737248728852479e-05;4.106717790854893e-05;0.011576806589937975;0.0;8.24051783302369e-06;0.0;2.2135074402830233e-06;0.0;0.0006680530285912863;0.38844736680692243;0.00017303944381888165;1.0477113614317355e-08;-0.033852938973641666;0.00017894494494908247;2.4309328572395117e-07;0.09856554806030406;0.0012002969827902073;0.14638492386290997;2.125812904012753;1.1804840673225573e-05;-1.6696303552590746e-08;0.05461933017361181;5.933360530074934e-07;2.6768185106929043e-07;0.0;1.4273847048836324e-05;1.2125859022622824e-10;0.0002464839602634661;0.37484960132005163;0.0;0.00014296027177598515;0.0;1.091327379794573e-09;8.45296335237419e-08;0.0;2.8916569543569045e-13;8.45296335237419e-08;0.5245705719324347;0.021221381005776092;1.4090974397965955e-05;0.014974280981665054;2.0941935210166668e-05;3.0640789140847307e-11;0.22909533227867643;0.00019624066597422453;0.001918735199433869;0.0;2.25964346420796e-06;0.0011643438063027966;1.1707939300989067e-07;9.045503270781491e-06;1.8008595223793063e-06;3.270513421362456e-13;0.6148478683736534;0.0;0.0;8.140944783864248e-08;0.014095568331970156;0.0029421272455880717;6.097066830482522e-06;1.6333171568033357e-08;1.4099114044715293e-05;2.0162581084043253e-05;0.007729129618590753;0.09944119647252844;0.00035825584530222983;0.0002784052154276969;2.2231313389123177;2.810705223302389e-06;;;
043b307c3e9f84641c9228b9770c5469;RoW;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;043b307c3e9f84641c9228b9770c5469;market for SOx retained, in hard coal flue gas desulfurisation;SOx retained, in hard coal flue gas desulfurisation;kilogram;0.000484952498130558;0.01913990953098301;1.269527837886209e-10;0.017922127538537162;3.3907220508721985e-05;2.516508587329789e-06;1.8760362739936892e-06;0.001142824104002241;0.0;3.7667155474026865e-07;0.0;3.970836185941454e-07;0.0;8.50449729888621e-05;0.057990500407327575;1.0464203557713176e-05;3.840450161554076e-10;-0.0014465326935071076;1.2077321283984561e-05;5.738068512981964e-09;0.005180234776132752;0.00021026403310937895;0.017430091677954306;11.684280486039123;1.1917726789196433e-06;-9.78990706773998e-09;0.00284245049619645;4.961127179832127e-07;4.8088279714326317e-08;0.0;5.892883506179382e-07;5.1537866720514344e-12;4.378255354555825e-05;0.029930586936311912;0.0;1.3477156970649271e-05;0.0;4.6384082928365704e-11;3.5888928205966687e-09;0.0;1.122494016684982e-14;3.5888928205966687e-09;0.010935835599072661;0.008485706338590984;8.38985800726229e-07;0.0006695204340788834;1.5278737395347331e-06;5.571478488616863e-12;0.007632525157765595;0.00022684653398288187;0.0009445797147372239;0.0;1.9368311924286932e-07;0.017279239727141515;5.402413303655985e-09;3.917196193573525e-06;3.4374002187084155e-08;1.4271832366856874e-14;5.759383622728458;0.0;0.0;3.756770757444845e-09;0.0006530742857011606;0.0005230457507457934;1.0414422397524612e-06;5.790571018580934e-09;1.029481658807737e-06;1.704549236546173e-06;0.01601943233639066;0.005341635356325955;1.6001579095402766e-05;1.7997217533039603e-05;20.194111681315313;1.8594794148631999e-07;;;
c5f4f6f732ea64b4b69918a520f6f026;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;c5f4f6f732ea64b4b69918a520f6f026;market for styrene;styrene;kilogram;0.009922827165797347;0.7000140150753404;5.161885003804686e-10;0.10776913932393646;0.00041846217032334856;8.70513153265741e-06;7.626003656144111e-06;0.0031108593071658515;0.0;1.9012563684125466e-06;0.0;1.3769440300822744e-06;0.0;0.0005513376311721379;0.16824241939277257;0.00018282034751477324;2.5522778650393445e-09;-0.009270466869592013;6.0838275309502046e-05;6.280860719062059e-08;0.025812928470813047;0.0008307995856292799;0.04364205305770165;0.8556163029770923;4.174813771357506e-06;-4.3569098359720135e-09;0.019467748648055463;1.5396829255145632e-07;1.9615044015974975e-07;0.0;2.315805675772874e-06;2.0497681016732396e-11;0.00017882344396542515;0.08776252900001219;0.0;5.886689081739083e-05;0.0;1.8447914060456365e-10;1.3962101019793354e-08;0.0;4.297445242255741e-14;1.3962101019793354e-08;0.19750094151151504;0.013008369372544402;3.956737825993131e-06;0.004491899926878593;4.950781957598672e-06;2.2538875549587404e-11;0.460057363725711;9.928690523354013e-05;0.0004972690601311373;0.0;8.478990059245401e-07;0.0007807853625053917;1.8690586818703277e-08;5.938261435223941e-06;4.7463981898793486e-07;5.116208850136953e-14;0.3078453947140486;0.0;0.0;1.298671021860098e-08;0.0043242732808900855;0.0010904375207339034;4.297009942301974e-06;1.2654371455616152e-08;3.3346588987742544e-06;7.87535292345122e-06;0.001057995510645004;0.03819397320946761;7.098790369817263e-05;9.195168691162384e-05;1.9075378498328845;5.318946747193367e-07;;;
4e7eec9ccd3bdd8e89cadfb415d3379c;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;4e7eec9ccd3bdd8e89cadfb415d3379c;market for activated carbon, granular;activated carbon, granular;kilogram;0.0013167730728508476;0.10881637209772585;1.219086477675131e-09;0.0868497934750585;0.00012308004122479815;3.5903397785443583e-06;1.749852195773951e-05;0.0012987854459650492;0.0;2.7248604900696418e-06;0.0;1.8303004466821277e-06;0.0;0.0003785614941794735;0.24852020572757447;4.307936680330123e-05;2.4122144390700693e-09;-0.0037072543441198716;5.0717655038142016e-05;2.2493107670513312e-08;0.011276807450829113;0.0008381421647681067;0.040656105245439375;0.6656654368244364;4.081157120536519e-06;-1.5825486912514786e-09;0.009764619748474073;5.665281492918403e-08;1.9905653722874527e-07;0.0;6.1296660070160004e-06;5.214895075336442e-11;0.0001814870774297007;0.02812761314857701;0.0;6.553223440058406e-05;0.0;4.693405859207775e-10;3.540742108220876e-08;0.0;2.2824033025829106e-13;3.540742108220876e-08;0.2102245785879735;0.002400733206287862;5.532859155785149e-06;0.0032504538017667788;1.645991293831617e-05;2.2870461872256155e-11;1.214711461266455;0.00011147957790537271;0.0001656049656787032;0.0;1.0662842477136447e-06;0.00011135105507666113;5.0647961771445886e-08;6.4006420011192245e-06;7.941680314965491e-08;6.07390790064584e-14;0.29740851275045715;0.0;0.0;3.52219341916884e-08;0.0033433419138196273;0.0002823559480651356;4.290631624682886e-06;1.285951481585413e-08;1.110216483636398e-05;9.46846309001688e-06;0.004372029996707483;0.03079791335590709;0.00014276933732122868;7.441852342090902e-05;8.499180145792938;1.3552607929270916e-06;;;
cb83827bac85512b36c595a45f6ec799;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;cb83827bac85512b36c595a45f6ec799;market for pendimethalin;pendimethalin;kilogram;0.007930352920349479;0.6015078051227281;1.4884365660713471e-09;0.581124528967327;0.0005018636250150443;1.0969812993665047e-05;2.1332249278881776e-05;0.009903529034575016;0.0;5.28720781127681e-06;0.0;1.7976372963615794e-06;0.0;0.0006736348640718479;0.28153406408817166;0.00021665097377164427;7.6489108254997e-09;-0.02916048312470891;0.00014230984029926398;2.0646859646994265e-07;0.07970247326502092;0.040802688667148215;0.11732942703692016;1.736018372219811;8.636106039010771e-06;-1.320487501279022e-08;0.046058824085648965;4.6721156953505053e-07;2.2793555971233652e-07;0.0;7.366569380212833e-06;6.284136414670893e-11;0.00020845543327246155;0.11754187475527339;0.0;9.557365863386402e-05;0.0;5.655723124357299e-10;4.2937386862554396e-08;0.0;2.332343993546386e-13;4.2937386862554396e-08;0.4539788940259573;0.01761645929955452;9.2388486367095e-06;0.012198031461099889;1.6548575201720945e-05;2.599773768496591e-11;0.24183424598377967;0.00015543625625973978;0.0015642564941428182;0.0;1.553537729453672e-06;0.0010820597707230258;5.82390161200022e-08;7.543542106801035e-06;1.6027959940878665e-06;7.474270151114427e-14;0.4862026899908392;0.0;0.0;4.0488613730055135e-08;0.011333474791667741;0.004416607256720251;4.972696905715601e-06;1.6920205139016673e-08;1.1150372122667289e-05;1.539557989432645e-05;0.002514276698686291;0.08363356474784436;0.00020005195017656387;0.00022427251275908416;2.185958833591908;1.8623642299398168e-06;;;
683f869780ee789d92d3b2a737534a44;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;683f869780ee789d92d3b2a737534a44;market for steel, chromium steel 18/8, hot rolled;steel, chromium steel 18/8, hot rolled;kilogram;0.003998056105341379;0.28565506410438596;3.4648560162090917e-09;5.132930982784749;0.00025675507477967746;1.1290007637854391e-05;4.9217219278037256e-05;0.00864673975882745;0.0;6.625916017649673e-06;0.0;3.5476847516507295e-06;0.0;0.0008796385044845519;0.8830120182885649;8.174615877443739e-05;5.849975313152993e-09;-4.374163054237587;0.004774486650887605;5.461226604079581e-08;0.15918254406096907;0.001472816686562892;0.8562410087691181;3.9084559387590145;1.0411970546785101e-05;-7.485541973177197e-09;0.20794788832400452;2.852354986532805e-07;3.008618627494426e-07;0.0;1.9538422077389537e-05;1.7584947205102487e-10;0.0002736199640240959;0.11302548803565782;0.0;0.0001333719099369125;0.0;1.5826453467227758e-09;1.2153876980604634e-07;0.0;8.008431218674026e-14;1.2153876980604634e-07;0.35329730917208824;0.013109235625598327;1.6965004051060788e-05;0.08090288311920386;1.9298241155169114e-05;3.435989539461238e-11;0.6386640999517892;0.00020440436423874012;0.0010585486748712894;0.0;2.3133767900889656e-06;0.00185461001945351;1.2254584742739686e-07;4.159481703822586e-05;2.433901811663827e-07;4.1724122847786745e-13;1.3755418545835965;0.0;0.0;8.51028588930274e-08;0.01431094850005023;0.007781385567884151;6.5369083097785355e-06;1.7167343586962123e-08;1.2976762822193574e-05;2.949616324509777e-05;0.01713258208017072;0.0969563919157913;0.0004487026272102545;0.01503379461597045;6.191382465888299;2.5734207063904726e-06;;;
6b91d13fed37d1ae23c886eb46dce2b5;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;6b91d13fed37d1ae23c886eb46dce2b5;market for drawing of pipe, steel;drawing of pipe, steel;kilogram;0.09486782314358053;0.016531340158428068;2.1343370519361343e-10;0.389445230946264;1.784614759908835e-05;4.366306617804502e-06;3.0294296856556227e-06;0.0003669868476475213;0.0;4.5872229917927685e-07;0.0;1.6694118719211682e-07;0.0;0.0002257936528419598;0.14063108259299542;6.540067120865501e-06;4.2775786043921523e-10;-0.0008691346744879785;0.00010554804807840192;5.048291151416635e-09;0.00417174711254474;0.000327688103507699;0.00768937355275919;0.5375602253269463;1.7904129049330185e-06;-2.6681763304512892e-09;0.04044522105468548;1.1146538578419788e-07;1.7415901656578304e-08;0.0;1.0767862502570801e-06;9.12339838072997e-12;1.5908447714271636e-05;0.005837274517516069;0.0;8.876832864222004e-06;0.0;8.211059052466596e-11;6.2539107811106365e-09;0.0;5.673142665652587e-15;6.2539107811106365e-09;0.01583713960262015;0.09526218383129754;1.227283738689806e-06;0.0005278992749755363;6.856392321343287e-05;1.9783163825295605e-12;0.026119922635340593;0.002170872080283293;0.00026363676495662125;0.0;1.3929259075263703e-07;5.406283735663243e-05;8.768441432019925e-09;1.508972264642307e-06;2.4893136393606682e-08;9.662927593677283e-15;0.13848255647420504;0.0;0.0;6.097449469756203e-09;0.0005450841124949913;9.427600538721627e-05;3.8391994472220175e-07;1.1580405000081587e-09;4.633725322621001e-05;1.6091634824169938e-06;0.0014957713802545203;0.004213658776612089;2.449377500172885e-05;1.5027486138360094e-05;0.8779805359623274;2.729190289935278e-07;;;
cf4970bff433cbcc523e1cd5d67bfef7;GLO;ei_cutoff_3.9_remind_SSP1-PkBudg500_2040 2025-09-04;cf4970bff433cbcc523e1cd5d67bfef7;market for zeolite, powder;zeolite, powder;kilogram;0.00039943691017141895;0.44190205622826073;1.188584354070334e-10;0.018655035845755914;6.605693938641687e-05;1.8616024146894882e-06;1.971552251851869e-06;0.000505987167299309;0.0;5.399337024828837e-07;0.0;7.856966986988084e-07;0.0;0.00016227891964570962;0.0980100921143619;1.2378029873185559e-05;5.406292519192052e-10;-0.0011009125656764602;1.2332283657677033e-05;7.214950397845833e-09;0.001651898100945694;0.0006491381805435832;0.012527695604045241;0.42850779829487484;1.542430863377097e-06;-4.862709784641369e-10;0.0019455263522900161;1.773140487792322e-08;1.5565636417705162e-07;0.0;4.802346170622295e-07;4.571224506544539e-12;0.00014226288284086895;0.011935891472298999;0.0;3.608455374559979e-05;0.0;4.114102311327165e-11;3.0898880409405696e-09;0.0;2.679815681691716e-13;3.0898880409405696e-09;0.00283853861348192;0.0008194133144417041;1.6209953776905558e-06;0.001148810637626815;1.4193907852975814e-05;1.797593008191085e-11;0.0021296291688751652;7.580406410001595e-05;4.544481825401434e-05;0.0;4.945333002792117e-07;3.450926754102782e-05;3.4561896901027084e-09;1.8933308286116446e-05;3.897606325195312e-08;5.5063241519491246e-14;0.20756753791284033;0.0;0.0;2.3978053818015474e-09;0.001137119436753611;8.352017173632944e-05;3.3388039967570423e-06;2.4858533714976455e-08;9.586023317485491e-06;2.5297003790517125e-06;0.0003351356338287002;0.004574641111430361;1.8539458625595563e-05;2.2655118268810675e-05;0.12984515239028205;8.417958582903129e-07;;;
